id,BIO_anno
2581,B-PRODUCT I-PRODUCT O O O B-COMMENTS_ADJ I-COMMENTS_ADJ
2582,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ
2583,O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O
2584,O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O
2585,O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O B-COMMENTS_ADJ I-COMMENTS_ADJ B-COMMENTS_N I-COMMENTS_N O O O
2586,O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O
2587,O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N B-BANK I-BANK B-PRODUCT I-PRODUCT I-PRODUCT O O O O O O
2588,O O O O B-BANK I-BANK O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O B-COMMENTS_ADJ I-COMMENTS_ADJ B-PRODUCT I-PRODUCT I-PRODUCT O O O O O O O O O O O O O O O O O O O O O O O B-COMMENTS_ADJ O O O O O O O O O O O O O
2589,O O O B-BANK I-BANK O O O O O O O O O O O O O O O B-PRODUCT I-PRODUCT I-PRODUCT O O O
2590,O O B-COMMENTS_ADJ I-COMMENTS_ADJ O B-COMMENTS_N I-COMMENTS_N O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O O O
2591,O O O O O O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N
2592,O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O
2593,B-COMMENTS_N I-COMMENTS_N O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O B-COMMENTS_ADJ I-COMMENTS_ADJ I-COMMENTS_ADJ I-COMMENTS_ADJ
2594,O O O O O O O B-COMMENTS_N I-COMMENTS_N O O
2595,O O O O O O O O O O I-PRODUCT O O O O O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O B-COMMENTS_N I-COMMENTS_N O
2596,O O O O O B-PRODUCT I-PRODUCT I-PRODUCT O O O O O O O O O
2597,O B-PRODUCT I-PRODUCT B-PRODUCT I-PRODUCT O O
2598,O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O B-COMMENTS_ADJ
2599,O O O O O O O O O O O O O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O O B-PRODUCT I-PRODUCT O B-COMMENTS_N I-COMMENTS_N O
2600,O O O O O O O O O O O O O O O O O O O O O
2601,B-BANK I-BANK O O O O O O O O O O O O O O O B-BANK I-BANK B-BANK I-BANK O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ B-COMMENTS_ADJ O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O
2602,O O O O O O O O O O
2603,O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O
2604,B-COMMENTS_ADJ I-COMMENTS_ADJ O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O
2605,B-COMMENTS_N I-COMMENTS_N O O
2606,B-BANK I-BANK B-PRODUCT I-PRODUCT O O O O O O O O O O O O O O O O O O O O O
2607,B-PRODUCT I-PRODUCT O O O O O O O O O B-PRODUCT I-PRODUCT O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N B-COMMENTS_ADJ O O O O O
2608,O B-PRODUCT I-PRODUCT I-PRODUCT O O B-COMMENTS_ADJ I-COMMENTS_ADJ I-COMMENTS_ADJ B-PRODUCT I-PRODUCT I-PRODUCT
2609,O O O O O O O O O O O O O O O O O O O O
2610,B-BANK I-BANK O O O O O O O O O O O O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O
2611,O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O
2612,O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O B-PRODUCT O O O O O O O O O O O O O O O O O O O O O
2613,O O O O O O O O O B-PRODUCT I-PRODUCT O O O O O O O O O O O O O O O O
2614,O O O O O O B-PRODUCT O
2615,O B-COMMENTS_N I-COMMENTS_N B-COMMENTS_ADJ I-COMMENTS_ADJ
2616,B-BANK I-BANK O O O O O O O
2617,O O O O O O O O O O O O O O I-COMMENTS_ADJ O O O O I-PRODUCT I-PRODUCT I-PRODUCT O O
2618,B-COMMENTS_N I-COMMENTS_N O O B-COMMENTS_ADJ I-COMMENTS_ADJ I-COMMENTS_ADJ O B-COMMENTS_N I-COMMENTS_N O O
2619,O B-COMMENTS_N I-COMMENTS_N O B-COMMENTS_N I-COMMENTS_N O O O O O
2620,B-BANK I-BANK O O O O O O O O B-BANK I-BANK O O O O O O O
2621,O O O O B-BANK I-BANK O B-PRODUCT I-PRODUCT I-PRODUCT O O
2622,B-BANK I-BANK O O O O O O
2623,O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O O O O O O
2624,O O O O B-PRODUCT I-PRODUCT I-PRODUCT O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ
2625,O O O O O B-BANK I-BANK O B-BANK I-BANK O B-BANK I-BANK O O O B-COMMENTS_N I-COMMENTS_N O O O O O B-COMMENTS_ADJ O O
2626,O O O O O O O O O O O O O O O I-COMMENTS_ADJ O O O
2627,O O I-PRODUCT I-PRODUCT I-PRODUCT O O O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O
2628,O O O O O O O O O O O O O O O O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O
2629,B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O O O O O O O O O O O O
2630,O O B-PRODUCT I-PRODUCT I-PRODUCT O O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O
2631,O O O O O O O O B-BANK I-BANK O O O O O
2632,O O O O O O O O O O O O O O O O B-BANK I-BANK I-BANK I-BANK O
2633,O O O O B-BANK I-BANK I-BANK I-BANK O O B-COMMENTS_N I-COMMENTS_N O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O
2634,O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O
2635,O O O O O O B-COMMENTS_N I-COMMENTS_N B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O O
2636,O O B-PRODUCT I-PRODUCT I-PRODUCT O O O O
2637,O O O O O O O O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O
2638,O B-PRODUCT O B-COMMENTS_ADJ I-COMMENTS_ADJ O O B-COMMENTS_N I-COMMENTS_N O B-COMMENTS_ADJ O
2639,B-BANK I-BANK O I-PRODUCT O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O
2640,O B-BANK I-BANK O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O O O
2641,O O O O O O O O O O O O O O O B-BANK I-BANK O B-PRODUCT I-PRODUCT I-PRODUCT O O B-COMMENTS_ADJ I-COMMENTS_ADJ O
2642,O O O O O O O O O O O O O
2643,O O O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O
2644,B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O O O O O B-BANK I-BANK O O O O O O O O B-BANK I-BANK O O O O O O O O O O O O O O O O O O
2645,O O O O O B-COMMENTS_N I-COMMENTS_N O B-COMMENTS_N I-COMMENTS_N O O O O O
2646,O O B-PRODUCT I-PRODUCT B-COMMENTS_N I-COMMENTS_N B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O O B-COMMENTS_ADJ O O O O O O O
2647,O O O O O O O O O O O O O O B-BANK I-BANK O B-BANK I-BANK O B-PRODUCT O O O O O O O O O O O O O O O O O O O
2648,B-PRODUCT I-PRODUCT B-COMMENTS_ADJ I-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O
2649,O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O
2650,O O O B-COMMENTS_N I-COMMENTS_N B-COMMENTS_N I-COMMENTS_N O O O O O
2651,O O O O O O B-COMMENTS_N I-COMMENTS_N O B-PRODUCT I-PRODUCT I-PRODUCT
2652,B-BANK I-BANK B-PRODUCT I-PRODUCT I-PRODUCT O O O
2653,O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O
2654,B-BANK I-BANK O B-COMMENTS_ADJ I-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O B-PRODUCT I-PRODUCT O O O O O O O O
2655,B-COMMENTS_N I-COMMENTS_N I-COMMENTS_N I-COMMENTS_N O O O O O
2656,B-BANK I-BANK B-PRODUCT I-PRODUCT B-COMMENTS_ADJ I-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O O O O B-PRODUCT I-PRODUCT O O O O O O O O O
2657,O O O O O O O O O O O O O O O O B-PRODUCT I-PRODUCT O O O O O O O O O O O O O O O O O O O O O O
2658,O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ
2659,O I-PRODUCT I-PRODUCT I-PRODUCT O B-COMMENTS_N I-COMMENTS_N O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O B-PRODUCT I-PRODUCT O O
2660,O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O
2661,O B-PRODUCT I-PRODUCT O O B-COMMENTS_ADJ I-COMMENTS_ADJ I-COMMENTS_ADJ
2662,O O O O O O O O O O O O O O B-PRODUCT I-PRODUCT O O O B-PRODUCT I-PRODUCT O B-COMMENTS_N I-COMMENTS_N O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O B-COMMENTS_N I-COMMENTS_N O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O O O O O O
2663,O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O B-COMMENTS_ADJ
2664,O O O O O B-PRODUCT I-PRODUCT I-PRODUCT O B-COMMENTS_ADJ O O
2665,B-BANK I-BANK I-BANK I-BANK O O O O O O O O
2666,O O O O O O B-BANK I-BANK O O O O O O
2667,O O O O O O O O O O O O O
2668,O O O B-PRODUCT I-PRODUCT O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O B-PRODUCT I-PRODUCT O O O O O O O O O O O O O O O O
2669,O O B-COMMENTS_N I-COMMENTS_N O O O O B-COMMENTS_ADJ B-COMMENTS_N I-COMMENTS_N O O O B-COMMENTS_N I-COMMENTS_N
2670,O O B-BANK I-BANK O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O O B-BANK I-BANK O O B-COMMENTS_N I-COMMENTS_N O
2671,O O O O O O O O O O O O O O O O O O O O O O O O O O
2672,O O O O O O O O O O O O O O B-PRODUCT I-PRODUCT O O O O O O O O O O O O O O O O B-PRODUCT I-PRODUCT O O O B-COMMENTS_N I-COMMENTS_N O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O
2673,B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O O O O O O O O O O O
2674,O O O O O O O
2675,O O O O O O O O O O O O O O O O O O O O O O O
2676,B-BANK I-BANK O O O O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O O O O O O O O O O
2677,O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ
2678,B-BANK I-BANK I-BANK I-BANK O O O O O B-PRODUCT
2679,O O O O B-PRODUCT I-PRODUCT B-COMMENTS_ADJ O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ
2680,O O O O O O O O O B-COMMENTS_ADJ O O B-COMMENTS_ADJ I-COMMENTS_ADJ B-COMMENTS_N I-COMMENTS_N O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O
2681,O O O O O B-COMMENTS_N I-COMMENTS_N O O O
2682,B-PRODUCT I-PRODUCT I-PRODUCT O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O
2683,O O O O O O O O O O B-PRODUCT I-PRODUCT O O O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O O O O O O O O O O O O O O
2684,O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O B-COMMENTS_N I-COMMENTS_N O O O O O
2685,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N B-COMMENTS_ADJ I-COMMENTS_ADJ O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O
2686,O O O O O O B-COMMENTS_N I-COMMENTS_N B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O O
2687,O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ B-COMMENTS_ADJ O O O O O O O O O O O O O O O O O O B-COMMENTS_ADJ O O O O O O O O O
2688,O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O
2689,O O O O O O O O O O O O O O O B-COMMENTS_ADJ O O B-COMMENTS_N I-COMMENTS_N I-COMMENTS_N O O O O O O
2690,O O O O O O O O O O O O
2691,O O O O O O O O O O O B-COMMENTS_ADJ O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-PRODUCT I-PRODUCT I-PRODUCT O O O O O O O
2692,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
2693,B-COMMENTS_N I-COMMENTS_N O O O
2694,O O O O O O O O O O O O O B-PRODUCT I-PRODUCT
2695,O O O O O O O O O O O O O B-BANK I-BANK O
2696,O O O O O O B-BANK I-BANK O B-PRODUCT I-PRODUCT I-PRODUCT I-PRODUCT
2697,O O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ I-COMMENTS_ADJ O O O O B-PRODUCT I-PRODUCT B-COMMENTS_N I-COMMENTS_N O
2698,O O B-COMMENTS_ADJ O O O B-BANK I-BANK O O
2699,O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O
2700,O B-PRODUCT I-PRODUCT O O O
2701,O O O O O O O O O O B-BANK I-BANK O B-PRODUCT I-PRODUCT O O O O O
2702,O O O O O O B-COMMENTS_N I-COMMENTS_N I-COMMENTS_N O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O O
2703,O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O
2704,O O O O O O O O O O O O B-BANK I-BANK O O
2705,O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O
2706,O O O O O O O O O O O O O O O O O O
2707,O O O O O O O B-PRODUCT I-PRODUCT I-PRODUCT O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O
2708,O B-COMMENTS_N I-COMMENTS_N O O O B-PRODUCT
2709,O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O
2710,B-PRODUCT I-PRODUCT O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-PRODUCT I-PRODUCT O O O O O O O O O O O O O O O O O
2711,O O O O O O O O O O O O I-COMMENTS_ADJ I-COMMENTS_ADJ
2712,B-COMMENTS_N I-COMMENTS_N I-COMMENTS_N O O O O O O O
2713,O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O
2714,B-COMMENTS_ADJ O O O O O O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O B-COMMENTS_ADJ O
2715,O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O O O O O O
2716,O O O O O O O O O O O O O B-BANK I-BANK O O
2717,O O O O O B-COMMENTS_ADJ O O O O O O O O O O O O B-COMMENTS_ADJ O O O
2718,O O O O B-COMMENTS_N I-COMMENTS_N O B-COMMENTS_ADJ I-COMMENTS_ADJ O O B-BANK I-BANK O O B-COMMENTS_ADJ I-COMMENTS_ADJ B-COMMENTS_N I-COMMENTS_N
2719,O O O O O O O O O O O O O O O B-PRODUCT I-PRODUCT I-PRODUCT B-COMMENTS_ADJ I-COMMENTS_ADJ O B-PRODUCT I-PRODUCT I-PRODUCT O B-PRODUCT I-PRODUCT O O O B-COMMENTS_ADJ O O
2720,O O O O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ
2721,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-BANK I-BANK O O O O O O
2722,O O O O O B-BANK I-BANK O O B-COMMENTS_N I-COMMENTS_N O O
2723,O O O O O O B-COMMENTS_N I-COMMENTS_N O O O
2724,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
2725,O O O O O B-COMMENTS_ADJ O O O O O O O O O O O O O O O O O B-PRODUCT I-PRODUCT O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O B-COMMENTS_ADJ I-COMMENTS_ADJ I-COMMENTS_ADJ I-COMMENTS_ADJ O
2726,B-PRODUCT I-PRODUCT I-PRODUCT B-COMMENTS_ADJ I-COMMENTS_ADJ I-COMMENTS_ADJ
2727,O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O
2728,O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O B-PRODUCT O O O O O O O
2729,O O O O O O O O O O O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O
2730,O O O O O O O O B-PRODUCT I-PRODUCT O O O O O O O O O O O O O O O O
2731,O O B-BANK I-BANK O
2732,O I-COMMENTS_ADJ I-COMMENTS_ADJ O O O B-PRODUCT I-PRODUCT I-PRODUCT I-PRODUCT O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ
2733,O O B-COMMENTS_ADJ I-COMMENTS_ADJ B-COMMENTS_N I-COMMENTS_N
2734,O O O B-COMMENTS_ADJ O O O O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ
2735,O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O
2736,O O I-COMMENTS_ADJ O O O O O O O B-PRODUCT I-PRODUCT O O
2737,O O O O O O O O O O B-PRODUCT I-PRODUCT B-PRODUCT I-PRODUCT B-COMMENTS_ADJ I-COMMENTS_ADJ O
2738,B-COMMENTS_N I-COMMENTS_N B-COMMENTS_ADJ O O O O O O O O O O O O O
2739,O O O O O O O O O O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N I-COMMENTS_N
2740,O O O O O O O O O O O O O O O O O O O O O O O O
2741,O O O O O O B-BANK I-BANK O O B-COMMENTS_ADJ O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ B-COMMENTS_N I-COMMENTS_N O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O B-COMMENTS_ADJ I-COMMENTS_ADJ B-COMMENTS_N I-COMMENTS_N O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O O
2742,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O O O O O O O O O O O O O O
2743,O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ B-COMMENTS_ADJ I-COMMENTS_ADJ
2744,O O B-COMMENTS_N I-COMMENTS_N O O O O O O
2745,O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O
2746,O O O O B-PRODUCT I-PRODUCT I-PRODUCT O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ
2747,O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O
2748,O O O O O O O B-PRODUCT I-PRODUCT I-PRODUCT O O O O
2749,O O O O O B-COMMENTS_ADJ O O
2750,B-PRODUCT I-PRODUCT O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O
2751,O I-COMMENTS_ADJ O O O I-COMMENTS_N B-COMMENTS_N I-COMMENTS_N O O O O O O
2752,O O O O O O O O O O O O O B-PRODUCT I-PRODUCT B-COMMENTS_ADJ I-COMMENTS_ADJ
2753,O O O O O O O O O O O O O O O O O O O O O B-PRODUCT I-PRODUCT O
2754,O O B-COMMENTS_ADJ I-COMMENTS_ADJ O B-BANK I-BANK O O O O O O O O O O O B-PRODUCT O O O O O O O O O O B-COMMENTS_ADJ O O O O O O O O O B-PRODUCT O O O O O O
2755,O O O O O B-BANK I-BANK I-BANK I-BANK O O O O
2756,B-BANK I-BANK B-PRODUCT I-PRODUCT I-PRODUCT O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O O O O O O O O O O
2757,B-BANK I-BANK O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O O O O B-COMMENTS_ADJ O
2758,B-BANK I-BANK O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O B-COMMENTS_N I-COMMENTS_N O O B-PRODUCT O O O O O B-PRODUCT
2759,B-BANK I-BANK B-COMMENTS_N I-COMMENTS_N O O O O O O B-PRODUCT I-PRODUCT B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O B-PRODUCT I-PRODUCT O
2760,O O O O O O O O O O O O O B-PRODUCT I-PRODUCT O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O
2761,O O O O O B-PRODUCT I-PRODUCT I-PRODUCT O B-PRODUCT I-PRODUCT I-PRODUCT O O
2762,B-BANK I-BANK I-BANK I-BANK O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O
2763,O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O B-BANK I-BANK B-PRODUCT I-PRODUCT I-PRODUCT O O O O O B-COMMENTS_N I-COMMENTS_N
2764,B-BANK I-BANK O B-COMMENTS_N I-COMMENTS_N O O O O O B-BANK I-BANK B-COMMENTS_ADJ B-COMMENTS_ADJ I-COMMENTS_ADJ I-COMMENTS_ADJ O O B-BANK I-BANK O O O
2765,B-BANK I-BANK O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O B-BANK I-BANK O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O
2766,B-BANK I-BANK I-BANK I-BANK O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O
2767,B-BANK I-BANK O O O B-PRODUCT O O O O O O O O O O O O O O O O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ
2768,B-BANK I-BANK B-COMMENTS_ADJ I-COMMENTS_ADJ I-COMMENTS_ADJ O B-BANK I-BANK O O O O
2769,B-BANK I-BANK B-PRODUCT I-PRODUCT I-PRODUCT O O O O O O O B-COMMENTS_ADJ O O O B-COMMENTS_N I-COMMENTS_N
2770,B-BANK I-BANK O B-BANK I-BANK O B-COMMENTS_ADJ I-COMMENTS_ADJ O O
2771,B-BANK I-BANK I-BANK I-BANK O O O B-COMMENTS_ADJ I-COMMENTS_ADJ
2772,B-BANK I-BANK O O B-COMMENTS_N I-COMMENTS_N O O O B-BANK I-BANK O O O O B-COMMENTS_N I-COMMENTS_N B-PRODUCT I-PRODUCT I-PRODUCT O O O O O O B-COMMENTS_N I-COMMENTS_N B-COMMENTS_ADJ I-COMMENTS_ADJ O B-COMMENTS_N I-COMMENTS_N O O B-COMMENTS_ADJ I-COMMENTS_ADJ
2773,B-PRODUCT I-PRODUCT I-PRODUCT B-BANK I-BANK O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ
2774,O O B-BANK I-BANK B-PRODUCT O O O O O O O O B-BANK I-BANK B-COMMENTS_N I-COMMENTS_N O O O B-BANK I-BANK O O
2775,B-BANK I-BANK O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O B-BANK I-BANK B-PRODUCT I-PRODUCT I-PRODUCT O B-COMMENTS_N I-COMMENTS_N B-COMMENTS_N I-COMMENTS_N O
2776,B-BANK I-BANK O I-COMMENTS_ADJ O O B-BANK I-BANK O B-COMMENTS_ADJ I-COMMENTS_ADJ O
2777,B-BANK I-BANK O O O O O O O O O B-PRODUCT I-PRODUCT O O O O
2778,O O O O O B-BANK I-BANK O B-BANK I-BANK O B-COMMENTS_ADJ I-COMMENTS_ADJ O O
2779,B-BANK I-BANK B-COMMENTS_ADJ I-COMMENTS_ADJ I-COMMENTS_ADJ B-PRODUCT O
2780,O B-BANK I-BANK B-PRODUCT I-PRODUCT I-PRODUCT O O O O O O O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O
2781,O I-PRODUCT I-PRODUCT I-PRODUCT B-PRODUCT I-PRODUCT I-PRODUCT O O O O O O O O O O O O O O
2782,O O B-BANK I-BANK B-PRODUCT O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
2783,B-COMMENTS_N I-COMMENTS_N I-COMMENTS_N B-COMMENTS_N I-COMMENTS_N O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O B-BANK I-BANK I-BANK I-BANK B-PRODUCT I-PRODUCT I-PRODUCT O B-PRODUCT I-PRODUCT I-PRODUCT O O O O O O O O O O O O O O O O O O O O O B-PRODUCT I-PRODUCT I-PRODUCT
2784,O O O B-BANK I-BANK O O O O B-BANK I-BANK O B-BANK I-BANK O O O
2785,O O O O O O O O O O I-PRODUCT B-COMMENTS_N I-COMMENTS_N O O O O O O B-PRODUCT I-PRODUCT O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
2786,B-PRODUCT B-PRODUCT O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O B-PRODUCT O O O O O O O O O O O O O O
2787,B-BANK I-BANK I-BANK I-BANK O O O O O O O O O O O O B-BANK I-BANK O B-BANK I-BANK O B-COMMENTS_ADJ O O O O O O O O O O O O O O O O O O O O
2788,B-BANK I-BANK O B-BANK I-BANK I-BANK I-BANK O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O
